created_at,id,text,screen_name,rt,fav
Fri Nov 28 17:58:42 +0000 2014,538391549051023360,"Sign up for our free finance app, link an account &amp; get an http://t.co/KlsyUKjt2M gift card. Restrictions apply. http://t.co/0GKILWccO7",PersonalCapital,5,7
Fri Nov 28 14:25:53 +0000 2014,538337991354105857,#BlackFriday is upon us! Check out the latest from #DailyCapital &amp; learn how to avoid a holiday $$ hangover: http://t.co/opFqD1sNTC,PersonalCapital,0,0
Fri Nov 28 08:00:34 +0000 2014,538241021017358336,The free financial app 2 have 4 the holidays &amp; beyond+$20 at http://t.co/4wtmFZJTg6 2 spend now. Restrictions apply. http://t.co/AdlwZ8dkKi,PersonalCapital,1,0
Thu Nov 27 19:01:03 +0000 2014,538044849019039744,Happy Thanksgiving from all of us at Personal Capital!,PersonalCapital,0,4
Wed Nov 26 22:39:40 +0000 2014,537737479848067072,Are you in good shape for #retirement? Let us help you find out! Check out #DailyCaptial for our new #forecast tool: http://t.co/1SkacWTh8K,PersonalCapital,2,4
Wed Nov 26 19:17:53 +0000 2014,537686697748992002,.@washingtonpost agrees! http://t.co/OdsyWCOfBl Top way 2 limit credit card fraud is 2 monitor transactions-PC blog: http://t.co/fjzZ05muUW,PersonalCapital,0,2
Wed Nov 26 15:39:49 +0000 2014,537631822650155009,Nervous about credit card fraud? Learn how Personal Capital can help ease your mind: http://t.co/CcZJ7QY0ne #DailyCapital,PersonalCapital,0,0
Wed Nov 26 03:23:10 +0000 2014,537446438129926144,RT @YIDeveloper: #FinTech Revolution: How Startups Are Changing Finance http://t.co/r7eHWN6UtX @GuerricdeTernay @PersonalCapital @LearnVest\u2026,PersonalCapital,7,0
Tue Nov 25 20:45:47 +0000 2014,537346433624457216,".@tonyrobbins - we love what you're getting at in #MasterTheGame! The investor should be put first &amp; given honest, conflict-free advice!",PersonalCapital,0,1
Tue Nov 25 15:36:09 +0000 2014,537268512360628226,RT @jimpavia: Solid column from @PersonalCapital (Craig Birk) Has technology commoditized asset allocation? http://t.co/9909q81fIo,PersonalCapital,3,0
Tue Nov 25 15:36:00 +0000 2014,537268471571046400,The #assetallocation you choose &amp; how you manage it over time -&gt; a lot more\u2014or fewer\u2014dollars in #retirement: http://t.co/1YWGoNEUK3 @CNBC,PersonalCapital,1,2
Mon Nov 24 19:35:50 +0000 2014,536966439916167168,Why every 20-something needs our app - great review in @businessinsider: http://t.co/HlOansaGd4 #investing #millennials,PersonalCapital,0,3
Mon Nov 24 14:36:06 +0000 2014,536891009775325184,The Benefits Of Stealth Wealth http://t.co/ZLytmLBGes - Be modest about your #money. The protruding nail always gets hammered down.,PersonalCapital,1,5
Fri Nov 21 23:41:30 +0000 2014,535941103183478785,"By 2018, half of the US adult population will be using a smartphone to do banking - wow! Learn more here: http://t.co/Vr75vgNNfn",PersonalCapital,1,1
Fri Nov 21 22:04:44 +0000 2014,535916750919852032,Great question to think about! How will you save $$ this weekend? RT @MoneyNing Complete this sentence. This weekend I'll #savemoney by:,PersonalCapital,0,1
Fri Nov 21 18:04:46 +0000 2014,535856359669919744,Financial Steps To Take When Considering A Divorce http://t.co/ii761B9tF4 - Having a clear head when it comes to your finances is important.,PersonalCapital,1,0
Thu Nov 20 23:21:48 +0000 2014,535573754500247552,.@MarketWatch @Sital: We're here to change this! A core principle of Personal Capital is honest financial advice. http://t.co/LBHp2t9WAF,PersonalCapital,1,2
Thu Nov 20 17:40:00 +0000 2014,535487740213612544,"We're almost to the next round! If you haven't voted for is in the Benzinga Fintech Awards, click here: http://t.co/xSDhCvnTeJ @BZAwards",PersonalCapital,0,0
Thu Nov 20 17:33:56 +0000 2014,535486211150721027,Congrats to @SMARTCares! They won the #meffy #mobilemoney award last night for Smart e-money for Mobile Cash Transfer! @MEF #meffys #MEFGF14,PersonalCapital,0,1
Thu Nov 20 01:17:04 +0000 2014,535240376521867265,"Are we a robo-advisor? No - we're high tech AND high touch, which is exactly what people need: http://t.co/SHNnVAFi4Y @WSJ",PersonalCapital,2,1
Wed Nov 19 23:30:26 +0000 2014,535213538424680449,Winners of the #meffys are announced tonight-Best of luck to all finalists! We're up to win the #mobilemoney category! #fingerscrossed @MEF,PersonalCapital,0,2
Wed Nov 19 21:56:36 +0000 2014,535189928293183488,RT @Forbes: How you begin &amp; end your work day is crucial to how the rest of your day goes: http://t.co/Vhsr72MHqg,PersonalCapital,141,0
Wed Nov 19 18:03:10 +0000 2014,535131179104485377,"The High Income Curse: Great Wealth Is Not A Guarantee http://t.co/oYYdwrUEUG - The more you make, the more you can blow yourself up.",PersonalCapital,1,1
Wed Nov 19 00:33:38 +0000 2014,534867057087873025,RT @MEF: #fintech panel - disrupting financial services with @MasterCard @Barclays &amp; @PersonalCapital &amp; host @erycbranham http://t.co/Cse0J\u2026,PersonalCapital,8,0
Tue Nov 18 22:55:39 +0000 2014,534842400553058304,"Calling all #MEFGF14 attendees! Be sure to check out our CEO, Bill Harris at the #FinTech forum at 3:15pm! @MEF",PersonalCapital,1,5
Tue Nov 18 22:19:41 +0000 2014,534833345754963968,Our CEO Bill Harris is weighing in on the impact #tech has on financial services at the @MEF forum today! #MEFGF14,PersonalCapital,0,3
Tue Nov 18 20:32:17 +0000 2014,534806320470175746,Personal Capital | Benzinga Fintech Awards http://t.co/Iv9tQyNfKV #voteforus #fintech #bzawards via @BZAwards,PersonalCapital,1,1
Tue Nov 18 20:05:52 +0000 2014,534799673127489536,We're in the running 4 a Benzinga Fintech Award - plz #voteforus! Thx 4 the support! http://t.co/Iv9tQyNfKV #fintech #bzawards via @BZAwards,PersonalCapital,1,2
Tue Nov 18 17:48:11 +0000 2014,534765022598017025,"We are nominated for a MEFFY Award as a leader in mobile money - winners announced tomorrow! Thx for the honor, @MEF! #MEFGF14",PersonalCapital,1,4
Mon Nov 17 17:52:16 +0000 2014,534403660608839680,Beware Of Mutual Funds Bearing Gifts - http://t.co/1eKbBp5fH1 - Capital gains distributions may rain from the sky. #taximplications.,PersonalCapital,2,0
Sun Nov 16 17:08:33 +0000 2014,534030274263126016,"RT @jjudge: @PersonalCapital Smart idea with the ""You Index"" - nice to see quick comparison like that http://t.co/uV8dCgt4ci",PersonalCapital,1,0
Fri Nov 14 17:57:55 +0000 2014,533317922299465728,So You Want To Be A Broke #Doctor?  http://t.co/SiELEdRkxk - Sometimes it takes a lot of sacrifice to succeed.,PersonalCapital,0,0
Wed Nov 12 16:47:59 +0000 2014,532575547239317505,Are Your Income Streams Diverse Enough To Survive An Atomic Bomb? http://t.co/HTyoxCK5ut - Poof! Your day job income can be gone in a flash.,PersonalCapital,2,1
Wed Nov 12 15:18:32 +0000 2014,532553035252105217,Use digital tools 2 make real change 2 your financial behavior. Why? Find out here: http://t.co/iCcyBuf27J @CNBC post by our CEO Bill Harris,PersonalCapital,0,1
Wed Nov 12 14:52:14 +0000 2014,532546414401040384,RT @jimpavia: good column from Bill Harris @PersonalCapital ...http://t.co/NqTZX8u1LJ,PersonalCapital,2,0
Tue Nov 11 23:48:51 +0000 2014,532319074051567616,"With the stock market at record highs, are you changing your spending habits in any way? Maybe a new pair of shoes or a Mykonos vacation?",PersonalCapital,1,2
Mon Nov 10 17:19:56 +0000 2014,531858810126618626,Open Enrollment Checklist - What To Know Now http://t.co/YI2y2s5UYu - Don't take your company benefits for granted!,PersonalCapital,1,1
Sun Nov 09 20:05:38 +0000 2014,531538121137991680,Thanks for the shoutout @nytimes and @johnwasik on your article on battling #401k fees! http://t.co/jpYAH1BOE6,PersonalCapital,1,6
Sun Nov 09 02:08:38 +0000 2014,531267088245997569,Stocks Strong Following Elections and Jobs Report https://t.co/Hf529D2jJ3,PersonalCapital,0,1
Sat Nov 08 18:11:59 +0000 2014,531147133064187905,Check out @johnwasik's @nytimes piece on hidden 401(k) fees. And use our free fee analyzer to see where you stand! http://t.co/AscAuRcSXM,PersonalCapital,2,2
Fri Nov 07 19:41:40 +0000 2014,530807313868025856,"This week's #FF goes out to the new initiative, @CreatingCap. Follow &amp; join to help close the gender investing gap! http://t.co/OHUqCR9DB9",PersonalCapital,1,1
Fri Nov 07 14:45:46 +0000 2014,530732847800127488,Announcing Creating Capital - http://t.co/V7nV8liCfK - Let's start a conversation and help bridge the financial gap between women and men.,PersonalCapital,2,1
Thu Nov 06 23:13:39 +0000 2014,530498273606639617,Just launched @CreatingCap - an amazing initiative to encourage women 2 join the $$ convo. Check it out + pass it on! http://t.co/OHUqCR9DB9,PersonalCapital,4,2
Thu Nov 06 15:13:07 +0000 2014,530377342976147456,"Are you confusing brains with a bull market? We've found the amount of risk older Americans are taking, concerning. http://t.co/MhSi8xWUDm",PersonalCapital,2,1
Wed Nov 05 19:12:32 +0000 2014,530075208577601536,"America Turns Its Back On Bonds - http://t.co/trEmrb26qB - Based on our deep data, we've discovered Americans are taking outsized risk.",PersonalCapital,2,2
Wed Nov 05 17:10:03 +0000 2014,530044385681866752,"Our app was featured in @huffpostmoney as a ""really cool retirement calculator"" Thx for the shout-out @Doughroller! http://t.co/K7r12Afthw",PersonalCapital,0,2
Tue Nov 04 14:54:03 +0000 2014,529647770823454721,When was the last time you slapped fear in the face? Use fear as a great motivator to build wealth. http://t.co/A12yZ6I1eB,PersonalCapital,1,1
Mon Nov 03 16:57:22 +0000 2014,529316415132545027,Leverage Your Biggest Fears To Succeed - http://t.co/A12yZ6I1eB - An inside look at what motivates a CEO and others to push on through.,PersonalCapital,2,3
Sun Nov 02 21:33:50 +0000 2014,529023602004209664,Our hackathon team looking good after 24 hours of coding #Money2020 #FinTech #designingthefuture http://t.co/Uq0jJXLXAL,PersonalCapital,2,8
Sat Nov 01 18:57:14 +0000 2014,528621807524253696,RT @EhsanLavassani: @PersonalCapital  hackathon team @ #money2020 building a great #FinTech app! http://t.co/K6BXUdYpJM,PersonalCapital,7,0
Sat Nov 01 18:46:33 +0000 2014,528619119302545408,"S&amp;P, DOW Surge To Record Highs https://t.co/aSbO6nJ2mJ - Who thinks we'll keep marching higher for the rest of the year? If so, why?",PersonalCapital,1,2
Fri Oct 31 14:54:41 +0000 2014,528198380065808386,Three Time Champion @SFGiants \u2013 Lucky or Good? http://t.co/znTo8vMKmN - Put yourself in a position to get lucky. #investing,PersonalCapital,0,0
Wed Oct 29 18:47:57 +0000 2014,527532307221975040,Personal Capital Raises $50 Million to Accelerate Industry Change - http://t.co/qRTj1wFdoJ - Our personal insight from the latest raise.,PersonalCapital,14,5
Wed Oct 29 18:32:56 +0000 2014,527528527503970306,"Big day for us! ""Personal Capital Adds $50 Million As Digital Financial Management Bulks Up"" by @jshieber http://t.co/S8G4qE7kJn",PersonalCapital,21,3
Mon Oct 27 17:13:31 +0000 2014,526783766597890049,"15 Affordable Places to Live in Retirement - http://t.co/ZrfW4gaI4w - Don't have as much money as you hoped? Forget SF, hello Pocatello!",PersonalCapital,1,3
Mon Oct 27 14:06:48 +0000 2014,526736777969553409,"RT @TaylorTepper: One thing liberals and conservatives agree on is that @BuzzFeed isn't trustworthy, per @pewresearch",PersonalCapital,2,0
Fri Oct 24 17:37:34 +0000 2014,525702654714839040,Forget A Book Club: How Your Friends Can Help You Save Money - http://t.co/kpkJP0PGSQ - Accountability + Fun + Friends = Financial Progress.,PersonalCapital,1,1
Wed Oct 22 20:26:11 +0000 2014,525020313437102080,Our CEO Bill Harris will be on @CNBCClosingBell with @Kelly_Evans at 4:40pm EST - be sure to tune in!,PersonalCapital,3,1
Wed Oct 22 16:22:21 +0000 2014,524958947468271618,Should You Wait To Tell Your Children They're Rich? - http://t.co/uaLUxqxRsv - We don't want to raise spoiled and entitled people!,PersonalCapital,1,1
Tue Oct 21 16:19:32 +0000 2014,524595851528646656,It's National Save for Retirement Week - Begin planning your financial future with our free app! Download here: http://t.co/azBX5w8o7p,PersonalCapital,2,3
Mon Oct 20 16:35:24 +0000 2014,524237455944196096,"The Top 5 Fall Home Maintenance Projects For The Best Returns - http://t.co/4vdNjJb5X3 - Hot tub on the roof? Sorry, not one of the five!",PersonalCapital,1,2
Mon Oct 20 16:03:25 +0000 2014,524229407339077632,Curious how we make the magic behind our apps? Our top engineers reveal here: http://t.co/sLVYOntXd9,PersonalCapital,1,0
Sat Oct 18 00:05:22 +0000 2014,523263531039215616,Market Drops Following Global Concerns https://t.co/kbBHE35uIW - Weekly market wrap. What a ride.,PersonalCapital,0,1
Fri Oct 17 18:39:56 +0000 2014,523181633344528386,"Star Manager Or Team Approach To Investing? - http://t.co/4KjLxcJ5E9 - When one person falls, another one is there to take his/her place.",PersonalCapital,0,0
Wed Oct 15 21:44:13 +0000 2014,522503236616343552,Are You Prepared for the Inevitable Market Correction? https://t.co/lgYq4NcH2l - Stay calm. Hug your loved ones and friends.,PersonalCapital,0,1
Wed Oct 15 17:47:35 +0000 2014,522443683694534656,"Why Real Estate Should Be A Part Of Your Retirement Strategy https://t.co/lKB6hzy6gW - 10-year bond surging, 2% yield right now.",PersonalCapital,1,2
Wed Oct 15 16:33:42 +0000 2014,522425091649323009,"Meet Ehsan Lavassani, Personal Capital's First Employee - http://t.co/YUhdZ8NyHT - Some insights into our company and Silicon Valley.",PersonalCapital,1,1
Tue Oct 14 21:25:49 +0000 2014,522136215823212545,How we go much further than the robo advisor - great piece from @finplan: http://t.co/CzpfN6jBKb,PersonalCapital,0,2
Tue Oct 14 20:56:24 +0000 2014,522128812520120320,Bill Harris on Bloomberg TV: http://t.co/D4pGR1SbiA via @YouTube,PersonalCapital,2,2
Mon Oct 13 16:24:24 +0000 2014,521697974489866240,"The Art of Art Investing - http://t.co/ObsUTRCd1m - It's a murky world out there full of subjectivity. But you can make a fine, fine return.",PersonalCapital,0,0
Fri Oct 10 15:45:41 +0000 2014,520601067105443840,"A Potentially Easier Way To Get Rich: Move To The Midwest - http://t.co/dmHtFKv37y - Why flock to SF, NYC, or LA when Fort Wayne is calling!",PersonalCapital,2,4
Fri Oct 10 01:04:21 +0000 2014,520379272435740672,Thx @AngelaRastegar @eleanorbarkhorn &amp; Sarah Slusser for sharing your wisdom #CreatingCapital http://t.co/He4u3nByhh http://t.co/AK5PpI6zxC,PersonalCapital,0,0
Thu Oct 09 22:34:25 +0000 2014,520341539575189504,Solution to nation's saving problem? There's an app for that http://t.co/9FAB6qZMpg via @newsfromIN,PersonalCapital,2,3
Wed Oct 08 18:57:22 +0000 2014,519924530186555393,Getting ready for #CreatingCapital DC. Join the movement! http://t.co/k8KmwiR5BZ http://t.co/DkskzMWPOg http://t.co/ZYL2KgvqdX,PersonalCapital,0,0
Wed Oct 08 15:04:56 +0000 2014,519866038905618432,The Paradox Of Not Saving Enough For Retirement - http://t.co/GLTOAQ4fLm - We've found a solution to how the avg person can save 15.7% more.,PersonalCapital,7,5
Tue Oct 07 18:50:44 +0000 2014,519560472207450112,RT @EhsanLavassani: Read about our #javascript #automation with #Selenium #PhantomJS and #nodejs @PersonalCapital http://t.co/F5rlOAjl4z ht\u2026,PersonalCapital,19,0
Tue Oct 07 15:40:07 +0000 2014,519512502145912832,RT @mandiwoodruff: Excited to join @caryneffron of @GoGirlFinance and @CathaMullen tonight at #CreatingCapital in NYC. Join us! http://t.co\u2026,PersonalCapital,7,0
Mon Oct 06 22:04:25 +0000 2014,519246828131590144,"RT @gogirlfinance: join @gogirlfinance's @caryneffron for #CreatingCapital tomorrow night, NYC w/ @PersonalCapital http://t.co/3PULUYGPyi",PersonalCapital,2,0
Mon Oct 06 22:04:25 +0000 2014,519246828131590144,"RT @gogirlfinance: join @gogirlfinance's @caryneffron for #CreatingCapital tomorrow night, NYC w/ @PersonalCapital http://t.co/3PULUYGPyi",PersonalCapital,2,0
Mon Oct 06 21:36:17 +0000 2014,519239746996805632,"What You Need To Know Before Buying Rental Property - http://t.co/FpGIglFudJ - Before you build your real estate empire, read this.",PersonalCapital,3,12
Sat Oct 04 21:31:23 +0000 2014,518513736915496960,"RT @mkayhenry: Great article: Inaction Is Costing You A Fortune https://t.co/PSIfXDAk2D @PersonalCapital ""Slap fear in the face""!",PersonalCapital,2,0
Fri Oct 03 16:35:19 +0000 2014,518076844642275328,#Retirement Might Not Cost As Much As You Think - http://t.co/P8uuVZbVZ6 - Feeling anxious about not saving enough? Here's some good news.,PersonalCapital,3,9
Thu Oct 02 14:04:29 +0000 2014,517676498518433792,"Excited to hear from #wonderwomen Sarah Slusser, @eleanorbarkhorn &amp; @AngelaRastegar at #CreatingCapital-DC next Wed! http://t.co/NACUDETrdV",PersonalCapital,2,3
Thu Oct 02 00:25:41 +0000 2014,517470437861629953,RT @LexieSpiranac: Kicking off #CreatingCapital with @PersonalCapital and @levoleague - so happy to see everyone!,PersonalCapital,1,0
Wed Oct 01 23:58:44 +0000 2014,517463654942269441,Excited to have the awesome @caryneffron and @mandiwoodruff speak at our NYC #CreatingCapital! http://t.co/F0EVQNcQVr http://t.co/wD1Pd3MCPI,PersonalCapital,3,4
Wed Oct 01 21:40:24 +0000 2014,517428843770937344,Imagine if everybody learned how mortgages work and RE cyclicality BEFORE buying a house? Smaller financial meltdown? http://t.co/zRdBOQQ2PF,PersonalCapital,1,2
Wed Oct 01 17:00:39 +0000 2014,517358441338138625,"Despite Challenges, Financial Education is Worth Pursuing - http://t.co/zRdBOQQ2PF - It's strange why more schools don't teach FinEd.",PersonalCapital,1,3
Tue Sep 30 22:19:44 +0000 2014,517076356169883648,"Fritz and @EhsanLavassani at #FinDEVr share the ""Art of Data Aggregation:"" 1. Own data, 2. Create fast APIs, and 3. Build intelligence",PersonalCapital,3,3
Tue Sep 30 18:43:31 +0000 2014,517021943816785920,"For those at @FinDEVr, tune into Fritz and @EhsanLavassani's presentation at 3pm to hear how our dev team makes the magic happen! #fintech",PersonalCapital,2,1
Tue Sep 30 18:29:03 +0000 2014,517018300287811584,Thanks to @sdubois at @xignite for the shout-out for our portfolio tracker software at #FinDEVr! Wouldn't be possible w/out your market data,PersonalCapital,1,0
Tue Sep 30 14:50:15 +0000 2014,516963239830102017,"Wealth Should Be Tangible, Should It Not? We talk about why real estate should be part of your retirement strategy. http://t.co/n7k0Hn2tGA",PersonalCapital,1,2
Mon Sep 29 17:55:25 +0000 2014,516647449247506432,Why Real Estate Should Be A Part Of Your #Retirement Strategy - http://t.co/n7k0Hn2tGA - It's not just all about stocks and bonds. #wealth,PersonalCapital,1,4
Fri Sep 26 23:29:04 +0000 2014,515644253242814464,Volatility Resurfaces and Bond Legend Moves On https://t.co/JWR6cftH33 - Week in review.,PersonalCapital,0,1
Fri Sep 26 17:56:58 +0000 2014,515560677058940928,What Recent College Grads Need To Know About Money http://t.co/awykRZr6vq - Don't wake up 20 years from now and wonder where it all went.,PersonalCapital,2,5
Fri Sep 26 16:46:53 +0000 2014,515543037888311296,Join our free networking event for women and men in #NYC on Oct 7! Wine and snacks will be served. http://t.co/vbSySve9k5,PersonalCapital,1,1
Fri Sep 26 16:45:54 +0000 2014,515542792269885440,RT @bdevit: New @PersonalCapital web&amp;mobile platforms are super slick. nice!,PersonalCapital,1,0
Wed Sep 24 17:56:12 +0000 2014,514835707643191297,How Personal Capital Is Bringing Asset Allocation Into The Modern Era - http://t.co/hFccMfHuC6 - New #retirement outlook models coming up.,PersonalCapital,0,1
Tue Sep 23 18:50:27 +0000 2014,514486973554098176,"Inaction Is Costing You A Fortune  https://t.co/0z186kJRku - What are the some of the things you know you should be doing, but still don't?",PersonalCapital,0,4
Mon Sep 22 15:52:04 +0000 2014,514079691980824576,Inaction Is Costing You A Fortune - http://t.co/sYMtXpogER - Here's how one fella lost $2 million dollars due to inaction. Get going!,PersonalCapital,0,2
Fri Sep 19 16:39:09 +0000 2014,513004376907317249,"Chris holding down the fort at #fincon14 New Orleans. Stop by and say ""hello"" to Chris &amp; @financialsamura! http://t.co/6e6Zppl4Bo",PersonalCapital,0,7
Fri Sep 19 13:19:44 +0000 2014,512954192202567680,"Better To Work For A Hedge Fund Than To Invest In One https://t.co/V8qtlZACFO - Such poor performance, it's rather shocking!",PersonalCapital,1,5
Thu Sep 18 13:41:52 +0000 2014,512597375492169729,"Excited to host a Developer Meetup today in RWC! Pizza, beer, wearable apps? Yes please. http://t.co/AVF9QZATEF http://t.co/Gftgr0vyY8",PersonalCapital,0,2
Wed Sep 17 14:33:12 +0000 2014,512247907622191104,Fed Chief Janet Yellen: The Most Powerful Woman In The World http://t.co/8nyi8C4pLx - A brief overview on how the Fed impacts you.,PersonalCapital,0,2
Tue Sep 16 18:14:10 +0000 2014,511941126912081920,"Do you know people who make six figures a year and who are constantly broke? If so, what do you think is going on? https://t.co/zNeGrTzWDo",PersonalCapital,1,0
Mon Sep 15 15:02:30 +0000 2014,511530502809853952,"Are You Rich And Broke? Now, Now, Dear - http://t.co/cupYa8re15 - Make $200K, amass $300K in credit card debt, and then declare bankruptcy?",PersonalCapital,0,1
Sat Sep 13 13:55:15 +0000 2014,510788803229802496,Apple Excites; Global Asset Prices Decline https://t.co/pUIJgo69Zc - Market week in review. Anybody pre-order an iPhone 6 yet?,PersonalCapital,0,2
Thu Sep 11 17:15:10 +0000 2014,510114338179252224,What Developers Should Know Before Choosing A Secure Data Provider http://t.co/6DVE2dEUHK - Our CTO shares his thoughts on security.,PersonalCapital,0,1
Thu Sep 11 14:56:12 +0000 2014,510079365384638464,If Professional Money Managers Can't Outperform The Index Why Do You Bother? http://t.co/jZxDVSWOu5 - You'll be shocked at the numbers.,PersonalCapital,2,2
Wed Sep 10 23:30:24 +0000 2014,509846379628224512,RT @LexieSpiranac: I'm excited to announce our next @levoleague Denver event hosted by @PersonalCapital! RSVP for #CreatingCapital now: htt\u2026,PersonalCapital,1,0
Wed Sep 10 21:41:06 +0000 2014,509818875370680320,How Personal Capital Is Different From Algorithmic Advisors And Traditional Advisors https://t.co/fvVs21x8pn - @JimPavia great to meet up!,PersonalCapital,1,3
Tue Sep 09 14:25:26 +0000 2014,509346847542898689,Do You Have An All Weather Portfolio? http://t.co/uFOtvqxgPl - Conditions can change very quickly. Stay diversified.,PersonalCapital,3,7
Mon Sep 08 20:42:05 +0000 2014,509079248590499840,Don't Wait Until You're Broken To See The World  https://t.co/KYdxJHfbug - Life will sneak up on you quick. #travel,PersonalCapital,1,1
Sun Sep 07 20:23:36 +0000 2014,508712208864268289,The Oblivious Beneficiary \u2013 Do You Have Unclaimed Life Insurance Money? https://t.co/StHfSjW6dR,PersonalCapital,0,1
Fri Sep 05 23:23:45 +0000 2014,508032766781317120,Europe Gets Aggressive with Monetary Policy; Stocks Rise https://t.co/Xlja9NYkre - Stock market week in review 9/5/2014,PersonalCapital,0,1
Fri Sep 05 20:20:43 +0000 2014,507986705266130944,We've launched a new Private Client unit w/ new services and pricing for those with $1 mil+.  http://t.co/cZDnJDYcMY via @WSJpersfinance,PersonalCapital,1,2
Fri Sep 05 16:26:52 +0000 2014,507927857603936257,Five Reasons Why You'll Never Be Rich And One Reason Why You Already Are https://t.co/a1tVQS2gLF - Find out if you are sabotaging yourself,PersonalCapital,3,7
Thu Sep 04 13:01:17 +0000 2014,507513732558106625,Make The Most Of Your Credit Score As FICO 9 Debuts http://t.co/slzMpBzVD0 - Do you know what your credit score is?,PersonalCapital,1,3
Tue Sep 02 14:55:45 +0000 2014,506817762895732736,"Can Technology Effectively Replace Humans?  http://t.co/l6vu6ZPvKy - Assist, definitely. Replace? Hard to say.",PersonalCapital,1,3
Mon Sep 01 14:39:57 +0000 2014,506451399773655040,Five Reasons Why You'll Never Be Rich And One Reason Why You Already Are https://t.co/a1tVQS2gLF - Time to reflect on this #LaborDay,PersonalCapital,3,7
Sat Aug 30 18:16:10 +0000 2014,505781034491727872,"Ukraine Deteriorates, S&amp;P Surpasses 2000 Anyway https://t.co/f0nHUd50zf - 10-year yield declines to sub 2.4% as well.",PersonalCapital,1,1
Fri Aug 29 15:12:41 +0000 2014,505372474041565185,What Are The Reasons For The Student Loan Crisis? http://t.co/0VSUEZPBUJ - It's more than just borrowing too much $$$. You'll be surprised.,PersonalCapital,2,0
Thu Aug 28 15:34:21 +0000 2014,505015538297233408,Don't Wait Until You're Broken To See The World  https://t.co/KYdxJHfbug - How long are you willing to work in the salt mines?,PersonalCapital,1,2
Wed Aug 27 15:02:05 +0000 2014,504645028791087105,Don't Wait Until You're Broken To See The World  https://t.co/43q1wZKlBg{BrokenToSeeWorld} - It's incredible out there. Have no regrets!,PersonalCapital,1,3
Tue Aug 26 17:17:15 +0000 2014,504316658043736064,Friends Don't Let Friends Go To Private School Without A Scholarship https://t.co/510LFHLu11 - We'd love to hear more from priv schoolers.,PersonalCapital,0,1
Tue Aug 26 02:32:01 +0000 2014,504093880195620864,RT @EhsanLavassani: Join us at our fifth #meetup about #android #wearables @PersonalCapital on Sep 18th. http://t.co/lhmzcmfLvq,PersonalCapital,1,0
Mon Aug 25 21:49:07 +0000 2014,504022686117683200,"Evolving End-User Authentication - http://t.co/Tan4CYA2iO - For security buffs. Fritz, our CTO shares the latest and a funny picture.",PersonalCapital,3,2
Mon Aug 25 16:17:01 +0000 2014,503939112575832066,Health Care Sharing Ministries: An Alternative to #Obamacare https://t.co/WQjFzri1RV{HealthCareMinistry} - A potential lower cost solution.,PersonalCapital,0,0
Fri Aug 22 22:24:02 +0000 2014,502944309859995648,Housing and the Fed Feed More Bull Market https://t.co/HB5poOW78W,PersonalCapital,0,2
Fri Aug 22 22:06:44 +0000 2014,502939958617714688,Five Career Limiting Moves To Destroy Your Retirement https://t.co/HbG2FJeXDX,PersonalCapital,0,3
Fri Aug 22 15:45:38 +0000 2014,502844050517393408,How Do You Know If You Can Trust Your Financial Advisor? https://t.co/yXbK3b4Q0M{TrustFinancialAdvisor} - 8 important questions to ask.,PersonalCapital,1,3
Fri Aug 22 11:37:04 +0000 2014,502781496168435712,The Top #Retirement States Based On Taxes And Lifestyle https://t.co/n3vWQogUcv - Calculating the number of millionaires + lowest taxes.,PersonalCapital,2,3
Thu Aug 21 20:26:54 +0000 2014,502552445428719616,"Personal Capital CEO, Bill @BillHarris_PC speaking to a full house on @MoneyShows in SF today. http://t.co/PyahGgCc1y http://t.co/Kft0hws86u",PersonalCapital,5,4
Thu Aug 21 15:26:49 +0000 2014,502476924828909568,Daycare costs more than 4 years of in-state college tuition in 31 states. How does the middle class afford to work? https://t.co/pDPEsAypcw,PersonalCapital,0,3
Wed Aug 20 16:28:56 +0000 2014,502130170329694208,The Rising Cost Of Childcare: Can You Afford To Work? https://t.co/VkFSNL7p9H{ChildcareCosts} - How does earning $2/hour sound?,PersonalCapital,1,2
Mon Aug 18 16:29:42 +0000 2014,501405589134520322,Average Investment Returns By Asset Class https://t.co/UrZONpW7UG - Stocks and bonds are close to record highs. Where else should we look?,PersonalCapital,1,4
Sun Aug 17 16:39:12 +0000 2014,501045591925731330,Stocks Push Higher While European Economic Growth Stalls https://t.co/U1TNRzEwc4 - Market wrap for week ending 8/15/14,PersonalCapital,2,3
Fri Aug 15 16:52:57 +0000 2014,500324273777434624,Friends Don't Let Friends Go To Private School - http://t.co/YcRot5jm3U - With education become free online is private still worth it? #debt,PersonalCapital,4,5
Wed Aug 13 17:10:36 +0000 2014,499603939700920320,"Our CEO, @BillHarris_PC will be speaking at @MoneyShows Th, Aug 21 in SF on IDing the next big IPO if you're around. http://t.co/U8yAqsWerg",PersonalCapital,0,1
Wed Aug 13 16:33:03 +0000 2014,499594491225833473,The Cash Box: Saving Money Is About Developing Good #Habits https://t.co/H9zoMPFDIZ - Small steps can lead to HUGE results. #save #money,PersonalCapital,5,13
Wed Aug 13 16:09:06 +0000 2014,499588465378357249,Add a message to your video http://t.co/wxBspuyGYJ,PersonalCapital,0,2
Mon Aug 11 16:01:28 +0000 2014,498861768123236353,Should I Pay Off My Student Loans Or Invest? https://t.co/CrWbdy3N66 - One of the most common questions we hear. #studentloans #debt,PersonalCapital,27,42
